log-count,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,day,year,month,hour,weekday
4.787491743,4,0,0,1,12.3,14.395,75,16.9979,19,100,18,2012,11,8,6
5.323009979,4,0,0,1,13.12,15.15,70,16.9979,49,155,18,2012,11,9,6
5.799092654,4,0,0,1,13.94,15.15,66,19.9995,79,250,18,2012,11,10,6
5.886104031,4,0,0,1,15.58,19.695,62,19.0012,92,267,18,2012,11,11,6
6.09356977,4,0,0,1,16.4,20.455,62,19.0012,101,341,18,2012,11,12,6
6.104793232,4,0,0,1,16.4,20.455,62,22.0028,113,334,18,2012,11,13,6
6.061456919,4,0,0,1,16.4,20.455,62,19.9995,125,303,18,2012,11,14,6
6.011267174,4,0,0,1,17.22,21.21,54,19.0012,89,318,18,2012,11,15,6
5.92157842,4,0,0,2,16.4,20.455,62,22.0028,59,313,18,2012,11,16,6
5.638354669,4,0,0,2,15.58,19.695,66,16.9979,48,232,18,2012,11,17,6
5.624017506,4,0,0,1,14.76,17.425,66,15.0013,36,240,18,2012,11,18,6
5.351858133,4,0,0,1,14.76,17.425,66,11.0014,16,194,18,2012,11,19,6
4.86753445,4,0,0,1,14.76,17.425,66,11.0014,9,120,18,2012,11,20,6
4.709530201,4,0,0,1,14.76,16.665,66,16.9979,17,93,18,2012,11,21,6
4.317488114,4,0,0,2,14.76,16.665,66,16.9979,8,66,18,2012,11,22,6
4.094344562,4,0,0,1,14.76,17.425,66,15.0013,6,53,18,2012,11,23,6
3.33220451,4,0,1,1,14.76,17.425,66,15.0013,5,22,19,2012,11,0,0
2.995732274,4,0,1,2,14.76,17.425,66,15.0013,0,19,19,2012,11,1,0
1.791759469,4,0,1,2,14.76,16.665,66,16.9979,0,5,19,2012,11,2,0
1.098612289,4,0,1,2,14.76,17.425,66,15.0013,0,2,19,2012,11,3,0
2.564949357,4,0,1,2,14.76,17.425,66,15.0013,1,11,19,2012,11,4,0
3.688879454,4,0,1,2,14.76,17.425,66,15.0013,1,38,19,2012,11,5,0
4.882801923,4,0,1,2,14.76,16.665,66,16.9979,3,128,19,2012,11,6,0
5.958424693,4,0,1,2,14.76,16.665,66,19.9995,5,381,19,2012,11,7,0
6.498282149,4,0,1,2,14.76,16.665,66,19.9995,13,650,19,2012,11,8,0
5.631211782,4,0,1,2,14.76,16.665,66,16.9979,18,260,19,2012,11,9,0
4.941642423,4,0,1,2,14.76,16.665,66,16.9979,33,106,19,2012,11,10,0
5.288267031,4,0,1,2,15.58,19.695,66,16.9979,33,164,19,2012,11,11,0
5.493061443,4,0,1,2,16.4,20.455,62,19.0012,35,207,19,2012,11,12,0
5.529429088,4,0,1,1,18.04,21.97,54,16.9979,46,205,19,2012,11,13,0
5.384495063,4,0,1,1,18.04,21.97,54,16.9979,47,170,19,2012,11,14,0
5.552959585,4,0,1,1,18.04,21.97,54,12.998,44,213,19,2012,11,15,0
5.942799375,4,0,1,1,17.22,21.21,58,16.9979,55,325,19,2012,11,16,0
6.429719478,4,0,1,2,17.22,21.21,58,12.998,33,586,19,2012,11,17,0
6.364750757,4,0,1,2,16.4,20.455,58,16.9979,21,559,19,2012,11,18,0
6.008813185,4,0,1,2,16.4,20.455,58,19.0012,25,381,19,2012,11,19,0
5.560681631,4,0,1,2,15.58,19.695,62,16.9979,7,252,19,2012,11,20,0
5.318119994,4,0,1,2,15.58,19.695,54,15.0013,15,188,19,2012,11,21,0
4.736198448,4,0,1,1,13.94,17.425,66,7.0015,7,106,19,2012,11,22,0
4.317488114,4,0,1,1,13.94,17.425,66,7.0015,2,72,19,2012,11,23,0
3.36729583,4,0,1,2,15.58,19.695,87,0,2,26,17,2012,12,0,0
2.772588722,4,0,1,2,15.58,19.695,87,7.0015,1,14,17,2012,12,1,0
1.791759469,4,0,1,2,15.58,19.695,94,0,1,4,17,2012,12,2,0
1.386294361,4,0,1,2,14.76,18.94,93,0,0,3,17,2012,12,3,0
1.791759469,4,0,1,3,14.76,18.94,100,0,2,3,17,2012,12,4,0
3.218875825,4,0,1,2,15.58,19.695,87,0,0,24,17,2012,12,5,0
4.691347882,4,0,1,2,14.76,17.425,93,8.9981,1,107,17,2012,12,6,0
5.768320996,4,0,1,2,14.76,17.425,93,8.9981,5,314,17,2012,12,7,0
6.385194399,4,0,1,2,15.58,19.695,87,7.0015,10,582,17,2012,12,8,0
5.645446898,4,0,1,2,16.4,20.455,87,0,11,271,17,2012,12,9,0
4.912654886,4,0,1,2,15.58,19.695,87,6.0032,15,120,17,2012,12,10,0
5.141663557,4,0,1,2,16.4,20.455,87,6.0032,22,148,17,2012,12,11,0
5.451038454,4,0,1,2,16.4,20.455,87,0,21,211,17,2012,12,12,0
5.351858133,4,0,1,2,16.4,20.455,87,8.9981,16,194,17,2012,12,13,0
5.204006687,4,0,1,2,16.4,20.455,87,6.0032,12,169,17,2012,12,14,0
5.356586275,4,0,1,2,17.22,21.21,88,0,15,196,17,2012,12,15,0
5.713732806,4,0,1,3,16.4,20.455,94,16.9979,15,287,17,2012,12,16,0
6.206575927,4,0,1,2,16.4,20.455,94,16.9979,17,478,17,2012,12,17,0
6.230481448,4,0,1,2,16.4,20.455,94,6.0032,14,493,17,2012,12,18,0
5.831882477,4,0,1,2,17.22,21.21,88,8.9981,7,333,17,2012,12,19,0
5.303304908,4,0,1,2,17.22,21.21,94,16.9979,8,192,17,2012,12,20,0
4.795790546,4,0,1,2,17.22,21.21,94,8.9981,6,114,17,2012,12,21,0
4.007333185,4,0,1,2,17.22,21.21,94,8.9981,5,49,17,2012,12,22,0
3.871201011,4,0,1,3,17.22,21.21,94,15.0013,6,41,17,2012,12,23,0
2.944438979,4,0,1,2,18.04,21.97,94,8.9981,0,18,18,2012,12,0,1
2.772588722,4,0,1,2,18.04,21.97,94,8.9981,0,15,18,2012,12,1,1
2.079441542,4,0,1,2,18.04,21.97,88,15.0013,2,5,18,2012,12,2,1
1.791759469,4,0,1,1,17.22,21.21,88,12.998,0,5,18,2012,12,3,1
2.197224577,4,0,1,1,17.22,21.21,82,11.0014,3,5,18,2012,12,4,1
3.610917913,4,0,1,1,15.58,19.695,87,6.0032,0,36,18,2012,12,5,1
4.779123493,4,0,1,1,14.76,17.425,93,11.0014,1,117,18,2012,12,6,1
5.874930731,4,0,1,1,14.76,17.425,93,8.9981,4,351,18,2012,12,7,1
6.49677499,4,0,1,1,15.58,19.695,94,0,10,652,18,2012,12,8,1
5.789960171,4,0,1,1,16.4,20.455,87,6.0032,19,307,18,2012,12,9,1
5.220355825,4,0,1,1,18.04,21.97,77,6.0032,22,162,18,2012,12,10,1
5.598421959,4,0,1,1,19.68,23.485,63,15.0013,58,211,18,2012,12,11,1
5.749392986,4,0,1,3,19.68,23.485,48,16.9979,49,264,18,2012,12,12,1
5.659482216,4,0,1,1,20.5,24.24,42,19.0012,51,235,18,2012,12,13,1
5.513428746,4,0,1,1,18.86,22.725,47,30.0026,56,191,18,2012,12,14,1
5.509388337,4,0,1,1,18.86,22.725,44,32.9975,28,218,18,2012,12,15,1
5.897153868,4,0,1,1,18.04,21.97,41,31.0009,40,323,18,2012,12,16,1
6.350885717,4,0,1,1,16.4,20.455,47,30.0026,39,533,18,2012,12,17,1
6.265301213,4,0,1,1,15.58,19.695,46,22.0028,13,512,18,2012,12,18,1
5.869296913,4,0,1,1,15.58,19.695,46,26.0027,19,334,18,2012,12,19,1
5.59471138,4,0,1,1,14.76,16.665,50,16.9979,4,264,18,2012,12,20,1
5.129898715,4,0,1,1,14.76,17.425,50,15.0013,9,159,18,2012,12,21,1
4.890349128,4,0,1,1,13.94,16.665,49,0,5,127,18,2012,12,22,1
4.406719247,4,0,1,1,13.94,17.425,49,6.0032,1,80,18,2012,12,23,1
3.737669618,4,0,1,1,12.3,15.91,61,0,6,35,19,2012,12,0,2
2.772588722,4,0,1,1,12.3,15.91,65,6.0032,1,14,19,2012,12,1,2
1.386294361,4,0,1,1,11.48,15.15,65,6.0032,1,2,19,2012,12,2,2
1.791759469,4,0,1,1,10.66,13.635,75,8.9981,0,5,19,2012,12,3,2
2.079441542,4,0,1,1,9.84,12.12,75,8.9981,1,6,19,2012,12,4,2
3.465735903,4,0,1,1,10.66,14.395,75,6.0032,2,29,19,2012,12,5,2
4.727387819,4,0,1,1,9.84,12.88,75,6.0032,3,109,19,2012,12,6,2
5.897153868,4,0,1,1,10.66,13.635,75,8.9981,3,360,19,2012,12,7,2
6.520621128,4,0,1,1,9.84,12.88,87,7.0015,13,665,19,2012,12,8,2
5.762051383,4,0,1,1,11.48,14.395,75,7.0015,8,309,19,2012,12,9,2
5.105945474,4,0,1,1,13.12,16.665,70,7.0015,17,147,19,2012,12,10,2
5.303304908,4,0,1,1,16.4,20.455,54,15.0013,31,169,19,2012,12,11,2
5.468060141,4,0,1,1,16.4,20.455,54,19.0012,33,203,19,2012,12,12,2
5.365976015,4,0,1,1,17.22,21.21,50,12.998,30,183,19,2012,12,13,2
5.38907173,4,0,1,1,17.22,21.21,50,12.998,33,185,19,2012,12,14,2
5.472270674,4,0,1,1,17.22,21.21,50,19.0012,28,209,19,2012,12,15,2
5.814130532,4,0,1,1,17.22,21.21,50,23.9994,37,297,19,2012,12,16,2
6.333279628,4,0,1,1,16.4,20.455,50,26.0027,26,536,19,2012,12,17,2
6.345636361,4,0,1,1,15.58,19.695,50,23.9994,23,546,19,2012,12,18,2
5.82008293,4,0,1,1,15.58,19.695,50,26.0027,7,329,19,2012,12,19,2
5.488937726,4,0,1,1,14.76,17.425,57,15.0013,10,231,19,2012,12,20,2
5.129898715,4,0,1,1,13.94,15.91,61,15.0013,4,164,19,2012,12,21,2
4.86753445,4,0,1,1,13.94,17.425,61,6.0032,12,117,19,2012,12,22,2
4.48863637,4,0,1,1,13.12,16.665,66,8.9981,4,84,19,2012,12,23,2
